
TTD - Therapeutic Targets Database Full Data Download File
Title - Wiki pathway data for all TTD targets
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	Wiki pathway ID	Wiki pathway name
T89529	WP2034	Leptin signaling pathway
T89529	WP1836	Interferon gamma signaling
T89529	WP1835	Interferon alpha/beta signaling
T89529	WP1832	Integrin alphaIIb beta3 signaling
T89534	WP712	Estrogen signaling pathway
T89534	WP2882	Nuclear Receptors Meta-Pathway
T89534	WP2881	Estrogen Receptor Pathway
T89534	WP2781	Signaling by ERBB4
T89534	WP2593	JAK/STAT
T89534	WP2377	Integrated Pancreatic Cancer Pathway
T89534	WP2034	Leptin signaling pathway
T89534	WP2005	miR-targeted genes in muscle cell - TarBase
T89534	WP1984	Integrated Breast Cancer Pathway
T89534	WP170	Nuclear Receptors
T89697	WP465	Tryptophan metabolism
T89697	WP2693	Metabolism of amino acids and derivatives
T89747	WP710	DNA Damage Response (only ATM dependent)
T89747	WP707	DNA Damage Response
T89747	WP673	ErbB Signaling Pathway
T89747	WP437	EGF/EGFR Signaling Pathway
T89747	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T89747	WP2719	Fcgamma receptor (FCGR) dependent phagocytosis
T89747	WP2516	ATM Signaling Pathway
T89747	WP2446	Retinoblastoma (RB) in Cancer
T89747	WP2377	Integrated Pancreatic Cancer Pathway
T89747	WP2272	Pathogenic Escherichia coli infection
T89747	WP2038	Regulation of Microtubule Cytoskeleton
T89747	WP1984	Integrated Breast Cancer Pathway
T89747	WP1918	Signaling by Robo receptor
T89747	WP1865	Myogenesis
T89747	WP1815	Factors involved in megakaryocyte development and platelet production
T89747	WP1742	TP53 Network
T89747	WP1545	miRNAs involved in DNA damage response
T89747	WP1530	miRNA Regulation of DNA Damage Response
T89873	WP2884	NRF2 pathway
T89873	WP2882	Nuclear Receptors Meta-Pathway
T89873	WP2784	Binding and Uptake of Ligands by Scavenger Receptors
T89873	WP2670	Iron uptake and transport
T89873	WP2007	Iron metabolism in placenta
T89873	WP1846	Membrane Trafficking
T89918	WP241	One Carbon Metabolism
T89918	WP1851	Metabolism of nucleotides
T89918	WP176	Folate Metabolism
T89988	WP455	GPCRs, Class A Rhodopsin-like
T89988	WP2671	Defensins
T89988	WP2431	Spinal Cord Injury
T89988	WP24	Peptide GPCRs
T89988	WP1825	GPCR ligand binding
T89988	WP1824	GPCR downstream signaling
T90163	WP430	Statin Pathway
T90163	WP2878	PPAR Alpha Pathway
T90163	WP2806	Human Complement System
T90163	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T90163	WP2784	Binding and Uptake of Ligands by Scavenger Receptors
T90163	WP2776	Visual phototransduction
T90163	WP2764	Lipid digestion, mobilization, and transport
T90163	WP1780	ABC-family proteins mediated transport
T90163	WP176	Folate Metabolism
T90163	WP1533	Vitamin B12 Metabolism
T90163	WP15	Selenium Micronutrient Network
T90391	WP702	Metapathway biotransformation
T90391	WP699	Aflatoxin B1 metabolism
T90391	WP697	Estrogen metabolism
T90391	WP696	Benzo(a)pyrene metabolism
T90391	WP691	Tamoxifen metabolism
T90391	WP465	Tryptophan metabolism
T90391	WP43	Oxidation by Cytochrome P450
T90391	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T90391	WP2879	Farnesoid X Receptor  Pathway
T90391	WP2816	Felbamate Metabolism
T90391	WP2646	Lidocaine metabolism
T90391	WP259	Nifedipine Activity
T90391	WP2536	Colchicine Metabolic Pathway
T90391	WP229	Irinotecan Pathway
T90391	WP2289	Drug Induction of Bile Acid Pathway
T90391	WP206	Fatty Acid Omega Oxidation
T90391	WP1604	Codeine and Morphine Metabolism
T90648	WP734	Serotonin Receptor 4/6/7 and NR3C Signaling
T90648	WP722	Serotonin HTR1 Group and FOS Pathway
T90648	WP615	Senescence and Autophagy in Cancer
T90648	WP51	Regulation of Actin Cytoskeleton
T90648	WP437	EGF/EGFR Signaling Pathway
T90648	WP422	MAPK Cascade
T90648	WP382	MAPK Signaling Pathway
T90648	WP2828	Bladder Cancer
T90648	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T90648	WP2571	Polycystic Kidney Disease Pathway
T90648	WP2355	Corticotropin-releasing hormone
T90648	WP23	B Cell Receptor Signaling Pathway
T90648	WP2261	Signaling Pathways in Glioblastoma
T90648	WP1984	Integrated Breast Cancer Pathway
T90648	WP1911	Signaling by FGFR
T90648	WP1873	NGF signalling via TRKA from the plasma membrane
T90648	WP185	Integrin-mediated Cell Adhesion
T90782	WP80	Nucleotide GPCRs
T90782	WP455	GPCRs, Class A Rhodopsin-like
T90782	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T90782	WP1825	GPCR ligand binding
T90782	WP1824	GPCR downstream signaling
T90935	WP465	Tryptophan metabolism
T90935	WP1795	Cholesterol biosynthesis
T90985	WP3295	Chemical Compounds to monitor Proteins
T90989	WP51	Regulation of Actin Cytoskeleton
T90989	WP2677	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
T90989	WP2653	PIP3 activates AKT signaling
T90989	WP1911	Signaling by FGFR
T91149	WP75	Toll-like receptor signaling pathway
T91149	WP710	DNA Damage Response (only ATM dependent)
T91149	WP673	ErbB Signaling Pathway
T91149	WP2643	Nanoparticle-mediated activation of receptor signaling
T91149	WP26	Signal Transduction of S1P Receptor
T91149	WP2261	Signaling Pathways in Glioblastoma
T91149	WP185	Integrin-mediated Cell Adhesion
T91149	WP1449	Regulation of toll-like receptor signaling pathway
T91154	WP366	TGF beta Signaling Pathway
T91154	WP2781	Signaling by ERBB4
T91154	WP2670	Iron uptake and transport
T91173	WP2526	PDGF Pathway
T91286	WP3286	Copper homeostasis
T91292	WP2525	Trans-sulfuration and one carbon metabolism
T91292	WP241	One Carbon Metabolism
T91292	WP2190	One carbon donor
T91292	WP1857	Metabolism of water-soluble vitamins and cofactors
T91292	WP176	Folate Metabolism
T91292	WP1601	Fluoropyrimidine Activity
T91292	WP1589	Folate-Alcohol and Cancer Pathway
T91292	WP1533	Vitamin B12 Metabolism
T91292	WP15	Selenium Micronutrient Network
T91292	WP1495	Glycine Metabolism
T91331	WP51	Regulation of Actin Cytoskeleton
T91331	WP474	Endochondral Ossification
T91331	WP2828	Bladder Cancer
T91331	WP2064	Neural Crest Differentiation
T91331	WP1911	Signaling by FGFR
T91480	WP2669	Potassium Channels
T91480	WP1831	Integration of energy metabolism
T91661	WP1851	Metabolism of nucleotides
T91696	WP615	Senescence and Autophagy in Cancer
T91696	WP51	Regulation of Actin Cytoskeleton
T91696	WP453	Inflammatory Response Pathway
T91696	WP366	TGF beta Signaling Pathway
T91696	WP306	Focal Adhesion
T91696	WP2911	miRNA targets in ECM and membrane receptors
T91696	WP2703	Extracellular matrix organization
T91696	WP2643	Nanoparticle-mediated activation of receptor signaling
T91696	WP1833	Integrin cell surface interactions
T91696	WP1832	Integrin alphaIIb beta3 signaling
T91696	WP1794	Cell surface interactions at the vascular wall
T91761	WP69	TCR Signaling Pathway
T91761	WP2583	T-Cell Receptor and Co-stimulatory Signaling
T91761	WP1927	TCR signaling
T91894	WP554	ACE Inhibitor Pathway
T91894	WP455	GPCRs, Class A Rhodopsin-like
T92057	WP673	ErbB Signaling Pathway
T92057	WP3297	EV release from cardiac cells and their functional effects
T92072	WP80	Nucleotide GPCRs
T92072	WP455	GPCRs, Class A Rhodopsin-like
T92072	WP1825	GPCR ligand binding
T92072	WP1824	GPCR downstream signaling
T92076	WP501	GPCRs, Class C Metabotropic glutamate, pheromone
T92076	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T92076	WP1825	GPCR ligand binding
T92076	WP1824	GPCR downstream signaling
T92144	WP363	Wnt Signaling Pathway Netpath
T92144	WP1794	Cell surface interactions at the vascular wall
T92144	WP1539	Angiogenesis
T92403	WP706	SIDS Susceptibility Pathways
T92424	WP322	Osteoblast Signaling
T92424	WP306	Focal Adhesion
T92424	WP2796	Class I MHC mediated antigen processing & presentation
T92424	WP2787	Syndecan interactions
T92424	WP2703	Extracellular matrix organization
T92424	WP2666	Elastic fibre formation
T92424	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T92424	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T92424	WP185	Integrin-mediated Cell Adhesion
T92424	WP1843	L1CAM interactions
T92424	WP1833	Integrin cell surface interactions
T92424	WP1794	Cell surface interactions at the vascular wall
T92424	WP1434	Osteopontin Signaling
T92458	WP702	Metapathway biotransformation
T92458	WP43	Oxidation by Cytochrome P450
T92458	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T92458	WP2877	Vitamin D Receptor Pathway
T92458	WP2749	Metabolism of steroid hormones and vitamin D
T92458	WP1879	Phase 1 - Functionalization of compounds
T92458	WP1531	Vitamin D Metabolism
T92463	WP69	TCR Signaling Pathway
T92463	WP314	FAS pathway and Stress induction of HSP regulation
T92463	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T92463	WP2792	MAP kinase activation in TLR cascade
T92463	WP2763	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways
T92463	WP2656	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
T92463	WP1976	Signalling by NGF
T92463	WP1927	TCR signaling
T92463	WP1839	Interleukin-1 signaling
T92463	WP1433	NOD pathway
T92521	WP702	Metapathway biotransformation
T92521	WP697	Estrogen metabolism
T92521	WP696	Benzo(a)pyrene metabolism
T92521	WP691	Tamoxifen metabolism
T92521	WP465	Tryptophan metabolism
T92521	WP43	Oxidation by Cytochrome P450
T92521	WP2882	Nuclear Receptors Meta-Pathway
T92521	WP2881	Estrogen Receptor Pathway
T92521	WP2542	Sulindac Metabolic Pathway
T92521	WP2100	Arylhydrocarbon receptor (AhR) signaling pathway
T92521	WP2005	miR-targeted genes in muscle cell - TarBase
T92521	WP2004	miR-targeted genes in lymphocytes - TarBase
T92521	WP2002	miR-targeted genes in epithelium - TarBase
T92521	WP2001	miR-targeted genes in adipocytes - TarBase
T92521	WP1879	Phase 1 - Functionalization of compounds
T92609	WP58	Monoamine GPCRs
T92609	WP536	Calcium Regulation in the Cardiac Cell
T92609	WP455	GPCRs, Class A Rhodopsin-like
T92609	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T92609	WP2197	Endothelin Pathways
T92609	WP1825	GPCR ligand binding
T92609	WP1824	GPCR downstream signaling
T92609	WP1403	AMPK Signaling
T92640	WP289	Myometrial Relaxation and Contraction Pathways
T92640	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T92640	WP247	Small Ligand GPCRs
T92640	WP1825	GPCR ligand binding
T92640	WP1824	GPCR downstream signaling
T92714	WP560	TGF Beta Signaling Pathway
T92714	WP2857	Mesodermal Commitment Pathway
T92714	WP2760	Signaling by BMP
T92714	WP2377	Integrated Pancreatic Cancer Pathway
T92714	WP1984	Integrated Breast Cancer Pathway
T92714	WP1449	Regulation of toll-like receptor signaling pathway
T92714	WP1425	BMP Signalling and Regulation
T92750	WP558	Complement and Coagulation Cascades
T92750	WP2806	Human Complement System
T92750	WP1798	Complement cascade
T92777	WP1848	Metabolism of carbohydrates
T92828	WP98	Prostaglandin Synthesis and Regulation
T92828	WP455	GPCRs, Class A Rhodopsin-like
T92828	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T92828	WP24	Peptide GPCRs
T92828	WP2197	Endothelin Pathways
T92828	WP1825	GPCR ligand binding
T92828	WP1824	GPCR downstream signaling
T93062	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T93062	WP2879	Farnesoid X Receptor  Pathway
T93062	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T93105	WP61	Notch Signaling Pathway
T93105	WP268	Notch Signaling Pathway
T93105	WP2059	Alzheimers Disease
T93122	WP706	SIDS Susceptibility Pathways
T93122	WP382	MAPK Signaling Pathway
T93122	WP2431	Spinal Cord Injury
T93122	WP2380	BDNF signaling pathway
T93122	WP2377	Integrated Pancreatic Cancer Pathway
T93122	WP2035	FSH signaling pathway
T93122	WP2004	miR-targeted genes in lymphocytes - TarBase
T93262	WP666	Hypothetical Network for Drug Addiction
T93262	WP536	Calcium Regulation in the Cardiac Cell
T93262	WP428	Wnt Signaling Pathway
T93262	WP399	Wnt Signaling Pathway and Pluripotency
T93262	WP35	G Protein Signaling Pathways
T93262	WP289	Myometrial Relaxation and Contraction Pathways
T93262	WP2374	Oncostatin M Signaling Pathway
T93262	WP2012	miRs in Muscle Cell Differentiation
T93262	WP1824	GPCR downstream signaling
T93262	WP1809	Effects of PIP2 hydrolysis
T93262	WP1528	Physiological and Pathological Hypertrophy  of the Heart
T93440	WP706	SIDS Susceptibility Pathways
T93440	WP615	Senescence and Autophagy in Cancer
T93440	WP364	IL-6 signaling pathway
T93440	WP2848	Differentiation Pathway
T93440	WP2704	Interleukin-6 signaling
T93450	WP615	Senescence and Autophagy in Cancer
T93509	WP289	Myometrial Relaxation and Contraction Pathways
T93509	WP2197	Endothelin Pathways
T93509	WP1825	GPCR ligand binding
T93509	WP1824	GPCR downstream signaling
T93515	WP80	Nucleotide GPCRs
T93515	WP455	GPCRs, Class A Rhodopsin-like
T93515	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T93515	WP1825	GPCR ligand binding
T93515	WP1824	GPCR downstream signaling
T93566	WP2650	Arachidonic acid metabolism
T93566	WP167	Eicosanoid Synthesis
T93566	WP15	Selenium Micronutrient Network
T93627	WP2684	Host Interactions of HIV factors
T93627	WP2658	HIV Life Cycle
T93653	WP474	Endochondral Ossification
T93661	WP560	TGF Beta Signaling Pathway
T93661	WP366	TGF beta Signaling Pathway
T93661	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T93661	WP2760	Signaling by BMP
T93661	WP2755	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer
T93661	WP2742	Signaling by TGF-beta Receptor Complex
T93661	WP1984	Integrated Breast Cancer Pathway
T93788	WP2728	Incretin Synthesis, Secretion, and Inactivation
T93878	WP2006	miR-targeted genes in squamous cell - TarBase
T93878	WP2005	miR-targeted genes in muscle cell - TarBase
T93878	WP2004	miR-targeted genes in lymphocytes - TarBase
T93878	WP2002	miR-targeted genes in epithelium - TarBase
T93903	WP707	DNA Damage Response
T93903	WP384	Apoptosis Modulation by HSP70
T93903	WP314	FAS pathway and Stress induction of HSP regulation
T93903	WP2653	PIP3 activates AKT signaling
T93903	WP254	Apoptosis
T93903	WP2447	Amyotrophic lateral sclerosis (ALS)
T93903	WP2377	Integrated Pancreatic Cancer Pathway
T93903	WP2371	Parkinsons Disease Pathway
T93903	WP2355	Corticotropin-releasing hormone
T93903	WP2328	Allograft Rejection
T93903	WP2324	AGE/RAGE pathway
T93903	WP231	TNF alpha Signaling Pathway
T93903	WP2263	Prostate Cancer
T93903	WP2059	Alzheimers Disease
T93903	WP1984	Integrated Breast Cancer Pathway
T93903	WP1971	Integrated Cancer pathway
T93903	WP1896	Regulation of Apoptosis
T93903	WP1841	Intrinsic Pathway for Apoptosis
T93903	WP1772	Apoptosis Modulation and Signaling
T93903	WP1530	miRNA Regulation of DNA Damage Response
T93903	WP1433	NOD pathway
T93923	WP69	TCR Signaling Pathway
T94033	WP558	Complement and Coagulation Cascades
T94033	WP51	Regulation of Actin Cytoskeleton
T94033	WP2865	IL1 and megakaryotyces in obesity
T94033	WP2799	Regulation of Insulin-like Growth Factor (IGF) Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
T94033	WP2762	PTM: gamma carboxylation, hypusine formation and arylsulfatase activation
T94033	WP272	Blood Clotting Cascade
T94033	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T94033	WP1929	Thrombin signalling through proteinase activated receptors (PARs)
T94033	WP1884	Platelet Aggregation (Plug Formation)
T94033	WP1825	GPCR ligand binding
T94033	WP1824	GPCR downstream signaling
T94033	WP1818	Formation of Fibrin Clot (Clotting Cascade)
T94033	WP1794	Cell surface interactions at the vascular wall
T94033	WP176	Folate Metabolism
T94033	WP1533	Vitamin B12 Metabolism
T94033	WP15	Selenium Micronutrient Network
T94085	WP716	Vitamin A and Carotenoid Metabolism
T94085	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T94085	WP2377	Integrated Pancreatic Cancer Pathway
T94085	WP236	Adipogenesis
T94085	WP170	Nuclear Receptors
T94309	WP2776	Visual phototransduction
T94309	WP2764	Lipid digestion, mobilization, and transport
T94444	WP465	Tryptophan metabolism
T94444	WP1995	Effects of Nitric Oxide
T94444	WP1857	Metabolism of water-soluble vitamins and cofactors
T94444	WP1600	Nicotine Metabolism
T94479	WP673	ErbB Signaling Pathway
T94479	WP585	Interferon type I signaling pathways
T94479	WP524	G13 Signaling Pathway
T94479	WP49	IL-2 Signaling Pathway
T94479	WP481	Insulin Signaling
T94479	WP477	Cytoplasmic Ribosomal Proteins
T94479	WP437	EGF/EGFR Signaling Pathway
T94479	WP395	IL-4 Signaling Pathway
T94479	WP364	IL-6 signaling pathway
T94479	WP304	Kit receptor signaling pathway
T94479	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T94479	WP2677	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
T94479	WP2380	BDNF signaling pathway
T94479	WP2332	Interleukin-11 Signaling Pathway
T94479	WP2035	FSH signaling pathway
T94479	WP2034	Leptin signaling pathway
T94479	WP2032	TSH signaling pathway
T94479	WP1913	Signaling by Insulin receptor
T94479	WP1471	TOR Signaling
T94479	WP1403	AMPK Signaling
T94479	WP127	IL-5 Signaling Pathway
T94692	WP710	DNA Damage Response (only ATM dependent)
T94692	WP430	Statin Pathway
T94692	WP428	Wnt Signaling Pathway
T94692	WP399	Wnt Signaling Pathway and Pluripotency
T94692	WP2776	Visual phototransduction
T94692	WP2764	Lipid digestion, mobilization, and transport
T94692	WP2374	Oncostatin M Signaling Pathway
T94692	WP2011	SREBF and miR33 in cholesterol and lipid homeostasis
T94692	WP1982	SREBP signalling
T94692	WP176	Folate Metabolism
T94692	WP1533	Vitamin B12 Metabolism
T94692	WP15	Selenium Micronutrient Network
T94788	WP2693	Metabolism of amino acids and derivatives
T94977	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T94977	WP1528	Physiological and Pathological Hypertrophy  of the Heart
T95286	WP2431	Spinal Cord Injury
T95286	WP2276	Glial Cell Differentiation
T95286	WP1976	Signalling by NGF
T95286	WP1794	Cell surface interactions at the vascular wall
T95302	WP455	GPCRs, Class A Rhodopsin-like
T95302	WP24	Peptide GPCRs
T95302	WP1825	GPCR ligand binding
T95302	WP1824	GPCR downstream signaling
T95371	WP75	Toll-like receptor signaling pathway
T95371	WP585	Interferon type I signaling pathways
T95371	WP1835	Interferon alpha/beta signaling
T95371	WP1449	Regulation of toll-like receptor signaling pathway
T95371	WP12	Osteoclast Signaling
T95385	WP75	Toll-like receptor signaling pathway
T95385	WP2873	Aryl Hydrocarbon Receptor Pathway
T95385	WP2328	Allograft Rejection
T95385	WP1449	Regulation of toll-like receptor signaling pathway
T95400	WP2865	IL1 and megakaryotyces in obesity
T95400	WP2759	Fc epsilon receptor (FCERI) signaling
T95438	WP2447	Amyotrophic lateral sclerosis (ALS)
