
TTD - Therapeutic Targets Database Full Data Download File
Title - KEGG pathway data for all TTD targets
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	KEGG pathway ID	KEGG pathway name
T86350	hsa05206	MicroRNAs in cancer
T86364	hsa04080	Neuroactive ligand-receptor interaction
T86385	hsa04080	Neuroactive ligand-receptor interaction
T86385	hsa04142	Lysosome
T86385	hsa04614	Renin-angiotensin system
T86385	hsa05146	Amoebiasis
T86385	hsa05322	Systemic lupus erythematosus
T86428	hsa00900	Terpenoid backbone biosynthesis
T86428	hsa01130	Biosynthesis of antibiotics
T86528	hsa00900	Terpenoid backbone biosynthesis
T86528	hsa01100	Metabolic pathways
T86528	hsa01130	Biosynthesis of antibiotics
T86541	hsa04742	Taste transduction
T86541	hsa04750	Inflammatory mediator regulation of TRP channels
T86552	hsa04010	MAPK signaling pathway
T86552	hsa04060	Cytokine-cytokine receptor interaction
T86552	hsa04064	NF-kappa B signaling pathway
T86552	hsa04071	Sphingolipid signaling pathway
T86552	hsa04210	Apoptosis
T86552	hsa04380	Osteoclast differentiation
T86552	hsa04668	TNF signaling pathway
T86552	hsa04920	Adipocytokine signaling pathway
T86552	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T86552	hsa05010	Alzheimer's disease
T86552	hsa05014	Amyotrophic lateral sclerosis (ALS)
T86552	hsa05142	Chagas disease (American trypanosomiasis)
T86552	hsa05145	Toxoplasmosis
T86552	hsa05152	Tuberculosis
T86552	hsa05160	Hepatitis C
T86552	hsa05164	Influenza A
T86552	hsa05166	HTLV-I infection
T86552	hsa05168	Herpes simplex infection
T86591	hsa03320	PPAR signaling pathway
T86591	hsa04024	cAMP signaling pathway
T86591	hsa04920	Adipocytokine signaling pathway
T86591	hsa04922	Glucagon signaling pathway
T86591	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T86591	hsa05160	Hepatitis C
T86679	hsa04015	Rap1 signaling pathway
T86679	hsa04020	Calcium signaling pathway
T86679	hsa04080	Neuroactive ligand-receptor interaction
T86679	hsa04270	Vascular smooth muscle contraction
T86679	hsa05034	Alcoholism
T86702	hsa04668	TNF signaling pathway
T86702	hsa05202	Transcriptional misregulation in cancer
T86702	hsa05323	Rheumatoid arthritis
T86734	hsa00220	Arginine biosynthesis
T86734	hsa00250	Alanine, aspartate and glutamate metabolism
T86734	hsa00471	D-Glutamine and D-glutamate metabolism
T86734	hsa01100	Metabolic pathways
T86734	hsa04724	Glutamatergic synapse
T86734	hsa04727	GABAergic synapse
T86734	hsa04964	Proximal tubule bicarbonate reclamation
T86734	hsa05206	MicroRNAs in cancer
T86734	hsa05230	Central carbon metabolism in cancer
T86803	hsa04062	Chemokine signaling pathway
T86803	hsa04066	HIF-1 signaling pathway
T86803	hsa04068	FoxO signaling pathway
T86803	hsa04550	Signaling pathways regulating pluripotency of stem cells
T86803	hsa04630	Jak-STAT signaling pathway
T86803	hsa04917	Prolactin signaling pathway
T86803	hsa04920	Adipocytokine signaling pathway
T86803	hsa05145	Toxoplasmosis
T86803	hsa05160	Hepatitis C
T86803	hsa05161	Hepatitis B
T86803	hsa05162	Measles
T86803	hsa05169	Epstein-Barr virus infection
T86803	hsa05200	Pathways in cancer
T86803	hsa05203	Viral carcinogenesis
T86803	hsa05205	Proteoglycans in cancer
T86803	hsa05206	MicroRNAs in cancer
T86803	hsa05212	Pancreatic cancer
T86803	hsa05221	Acute myeloid leukemia
T86803	hsa05321	Inflammatory bowel disease (IBD)
T87023	hsa04020	Calcium signaling pathway
T87023	hsa04080	Neuroactive ligand-receptor interaction
T87023	hsa05150	Staphylococcus aureus infection
T87024	hsa04330	Notch signaling pathway
T87024	hsa05010	Alzheimer's disease
T87075	hsa04640	Hematopoietic cell lineage
T87075	hsa04660	T cell receptor signaling pathway
T87075	hsa05142	Chagas disease (American trypanosomiasis)
T87075	hsa05162	Measles
T87075	hsa05166	HTLV-I infection
T87075	hsa05340	Primary immunodeficiency
T87166	hsa00010	Glycolysis / Gluconeogenesis
T87166	hsa00052	Galactose metabolism
T87166	hsa00500	Starch and sucrose metabolism
T87166	hsa00520	Amino sugar and nucleotide sugar metabolism
T87166	hsa00524	Butirosin and neomycin biosynthesis
T87166	hsa01100	Metabolic pathways
T87166	hsa01130	Biosynthesis of antibiotics
T87166	hsa01200	Carbon metabolism
T87166	hsa04910	Insulin signaling pathway
T87166	hsa04911	Insulin secretion
T87166	hsa04917	Prolactin signaling pathway
T87166	hsa04922	Glucagon signaling pathway
T87166	hsa04930	Type II diabetes mellitus
T87166	hsa04950	Maturity onset diabetes of the young
T87166	hsa05230	Central carbon metabolism in cancer
T87350	hsa04010	MAPK signaling pathway
T87350	hsa04014	Ras signaling pathway
T87350	hsa04015	Rap1 signaling pathway
T87350	hsa04060	Cytokine-cytokine receptor interaction
T87350	hsa04151	PI3K-Akt signaling pathway
T87350	hsa04510	Focal adhesion
T87350	hsa04540	Gap junction
T87350	hsa04810	Regulation of actin cytoskeleton
T87350	hsa05166	HTLV-I infection
T87350	hsa05200	Pathways in cancer
T87350	hsa05206	MicroRNAs in cancer
T87350	hsa05211	Renal cell carcinoma
T87350	hsa05214	Glioma
T87350	hsa05215	Prostate cancer
T87350	hsa05218	Melanoma
T87350	hsa05231	Choline metabolism in cancer
T87675	hsa04114	Oocyte meiosis
T87686	hsa00310	Lysine degradation
T87686	hsa05202	Transcriptional misregulation in cancer
T87831	hsa04015	Rap1 signaling pathway
T87831	hsa04080	Neuroactive ligand-receptor interaction
T87831	hsa05150	Staphylococcus aureus infection
T87871	hsa04310	Wnt signaling pathway
T87916	hsa04514	Cell adhesion molecules (CAMs)
T87916	hsa04668	TNF signaling pathway
T87916	hsa05143	African trypanosomiasis
T87916	hsa05144	Malaria
T87939	hsa04610	Complement and coagulation cascades
T88023	hsa04060	Cytokine-cytokine receptor interaction
T88182	hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis
T88185	hsa04024	cAMP signaling pathway
T88285	hsa00620	Pyruvate metabolism
T88304	hsa00270	Cysteine and methionine metabolism
T88304	hsa01100	Metabolic pathways
T88304	hsa05206	MicroRNAs in cancer
T88430	hsa04012	ErbB signaling pathway
T88430	hsa04068	FoxO signaling pathway
T88430	hsa04270	Vascular smooth muscle contraction
T88430	hsa04650	Natural killer cell mediated cytotoxicity
T88430	hsa04720	Long-term potentiation
T88430	hsa04726	Serotonergic synapse
T88430	hsa04730	Long-term depression
T88430	hsa04810	Regulation of actin cytoskeleton
T88430	hsa04910	Insulin signaling pathway
T88430	hsa04914	Progesterone-mediated oocyte maturation
T88430	hsa05034	Alcoholism
T88430	hsa05160	Hepatitis C
T88430	hsa05200	Pathways in cancer
T88430	hsa05205	Proteoglycans in cancer
T88430	hsa05210	Colorectal cancer
T88430	hsa05211	Renal cell carcinoma
T88430	hsa05212	Pancreatic cancer
T88430	hsa05213	Endometrial cancer
T88430	hsa05214	Glioma
T88430	hsa05215	Prostate cancer
T88430	hsa05218	Melanoma
T88430	hsa05219	Bladder cancer
T88430	hsa05220	Chronic myeloid leukemia
T88430	hsa05221	Acute myeloid leukemia
T88430	hsa05223	Non-small cell lung cancer
T88505	hsa04141	Protein processing in endoplasmic reticulum
T88656	hsa04320	Dorso-ventral axis formation
T88656	hsa04330	Notch signaling pathway
T88656	hsa04919	Thyroid hormone signaling pathway
T88656	hsa05206	MicroRNAs in cancer
T88729	hsa03320	PPAR signaling pathway
T88729	hsa05016	Huntington's disease
T88752	hsa04010	MAPK signaling pathway
T88752	hsa04014	Ras signaling pathway
T88752	hsa04015	Rap1 signaling pathway
T88752	hsa04024	cAMP signaling pathway
T88752	hsa04062	Chemokine signaling pathway
T88752	hsa04071	Sphingolipid signaling pathway
T88752	hsa04145	Phagosome
T88752	hsa04151	PI3K-Akt signaling pathway
T88752	hsa04310	Wnt signaling pathway
T88752	hsa04360	Axon guidance
T88752	hsa04370	VEGF signaling pathway
T88752	hsa04380	Osteoclast differentiation
T88752	hsa04510	Focal adhesion
T88752	hsa04520	Adherens junction
T88752	hsa04620	Toll-like receptor signaling pathway
T88752	hsa04650	Natural killer cell mediated cytotoxicity
T88752	hsa04662	B cell receptor signaling pathway
T88752	hsa04664	Fc epsilon RI signaling pathway
T88752	hsa04666	Fc gamma R-mediated phagocytosis
T88752	hsa04670	Leukocyte transendothelial migration
T88752	hsa04722	Neurotrophin signaling pathway
T88752	hsa04810	Regulation of actin cytoskeleton
T88752	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T88752	hsa04972	Pancreatic secretion
T88752	hsa05014	Amyotrophic lateral sclerosis (ALS)
T88752	hsa05100	Bacterial invasion of epithelial cells
T88752	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T88752	hsa05131	Shigellosis
T88752	hsa05132	Salmonella infection
T88752	hsa05200	Pathways in cancer
T88752	hsa05203	Viral carcinogenesis
T88752	hsa05205	Proteoglycans in cancer
T88752	hsa05210	Colorectal cancer
T88752	hsa05211	Renal cell carcinoma
T88752	hsa05212	Pancreatic cancer
T88752	hsa05231	Choline metabolism in cancer
T88752	hsa05416	Viral myocarditis
T88806	hsa04145	Phagosome
T88806	hsa04151	PI3K-Akt signaling pathway
T88806	hsa04510	Focal adhesion
T88806	hsa04512	ECM-receptor interaction
T88806	hsa04640	Hematopoietic cell lineage
T88806	hsa04810	Regulation of actin cytoskeleton
T88806	hsa05100	Bacterial invasion of epithelial cells
T88806	hsa05131	Shigellosis
T88806	hsa05133	Pertussis
T88806	hsa05205	Proteoglycans in cancer
T88806	hsa05206	MicroRNAs in cancer
T88806	hsa05410	Hypertrophic cardiomyopathy (HCM)
T88806	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
T88806	hsa05414	Dilated cardiomyopathy
T88847	hsa05410	Hypertrophic cardiomyopathy (HCM)
T88847	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
T88847	hsa05414	Dilated cardiomyopathy
T88847	hsa05416	Viral myocarditis
T88887	sao00230	Purine metabolism
T88887	sao00240	Pyrimidine metabolism
T88887	sao01100	Metabolic pathways
T88887	sao03020	RNA polymerase
T88975	hsa00230	Purine metabolism
T88975	hsa04022	cGMP-PKG signaling pathway
T88975	hsa04024	cAMP signaling pathway
T88975	hsa05032	Morphine addiction
T89034	hsa04080	Neuroactive ligand-receptor interaction
T89034	hsa04610	Complement and coagulation cascades
T89034	hsa05150	Staphylococcus aureus infection
T89034	hsa05164	Influenza A
T89041	hsa00140	Steroid hormone biosynthesis
T89041	hsa01100	Metabolic pathways
T89041	hsa04913	Ovarian steroidogenesis
T89041	hsa04917	Prolactin signaling pathway
T89055	hsa04010	MAPK signaling pathway
T89055	hsa04012	ErbB signaling pathway
T89055	hsa04014	Ras signaling pathway
T89055	hsa04015	Rap1 signaling pathway
T89055	hsa04022	cGMP-PKG signaling pathway
T89055	hsa04024	cAMP signaling pathway
T89055	hsa04066	HIF-1 signaling pathway
T89055	hsa04068	FoxO signaling pathway
T89055	hsa04071	Sphingolipid signaling pathway
T89055	hsa04151	PI3K-Akt signaling pathway
T89055	hsa04270	Vascular smooth muscle contraction
T89055	hsa04370	VEGF signaling pathway
T89055	hsa04540	Gap junction
T89055	hsa04550	Signaling pathways regulating pluripotency of stem cells
T89055	hsa04620	Toll-like receptor signaling pathway
T89055	hsa04650	Natural killer cell mediated cytotoxicity
T89055	hsa04660	T cell receptor signaling pathway
T89055	hsa04662	B cell receptor signaling pathway
T89055	hsa04664	Fc epsilon RI signaling pathway
T89055	hsa04720	Long-term potentiation
T89055	hsa04722	Neurotrophin signaling pathway
T89055	hsa04730	Long-term depression
T89055	hsa04810	Regulation of actin cytoskeleton
T89055	hsa04910	Insulin signaling pathway
T89055	hsa04912	GnRH signaling pathway
T89055	hsa04915	Estrogen signaling pathway
T89055	hsa04916	Melanogenesis
T89055	hsa04917	Prolactin signaling pathway
T89055	hsa04919	Thyroid hormone signaling pathway
T89055	hsa04921	Oxytocin signaling pathway
T89055	hsa05020	Prion diseases
T89055	hsa05161	Hepatitis B
T89055	hsa05164	Influenza A
T89055	hsa05200	Pathways in cancer
T89055	hsa05205	Proteoglycans in cancer
T89055	hsa05206	MicroRNAs in cancer
T89055	hsa05211	Renal cell carcinoma
T89055	hsa05213	Endometrial cancer
T89055	hsa05214	Glioma
T89055	hsa05215	Prostate cancer
T89055	hsa05216	Thyroid cancer
T89055	hsa05218	Melanoma
T89055	hsa05219	Bladder cancer
T89055	hsa05220	Chronic myeloid leukemia
T89055	hsa05221	Acute myeloid leukemia
T89055	hsa05223	Non-small cell lung cancer
T89055	hsa05230	Central carbon metabolism in cancer
T89055	hsa05231	Choline metabolism in cancer
T89065	hsa00310	Lysine degradation
T89082	hsa00072	Synthesis and degradation of ketone bodies
T89082	hsa00280	Valine, leucine and isoleucine degradation
T89082	hsa00650	Butanoate metabolism
T89082	hsa00900	Terpenoid backbone biosynthesis
T89082	hsa01100	Metabolic pathways
T89082	hsa01130	Biosynthesis of antibiotics
T89082	hsa03320	PPAR signaling pathway
T89147	hsa04068	FoxO signaling pathway
T89147	hsa04146	Peroxisome
T89147	hsa05016	Huntington's disease
T89213	hsa04024	cAMP signaling pathway
T89213	hsa04080	Neuroactive ligand-receptor interaction
T89360	hsa00230	Purine metabolism
T89360	hsa00983	Drug metabolism - other enzymes
T89360	hsa01100	Metabolic pathways
T89361	hsa04110	Cell cycle
T89361	hsa04115	p53 signaling pathway
T89361	hsa04151	PI3K-Akt signaling pathway
T89361	hsa05161	Hepatitis B
T89361	hsa05162	Measles
T89361	hsa05200	Pathways in cancer
T89361	hsa05203	Viral carcinogenesis
T89361	hsa05206	MicroRNAs in cancer
T89361	hsa05212	Pancreatic cancer
T89361	hsa05214	Glioma
T89361	hsa05218	Melanoma
T89361	hsa05220	Chronic myeloid leukemia
T89361	hsa05222	Small cell lung cancer
T89361	hsa05223	Non-small cell lung cancer
T89529	hsa04520	Adherens junction
T89529	hsa04910	Insulin signaling pathway
T89534	hsa04915	Estrogen signaling pathway
T89534	hsa04917	Prolactin signaling pathway
T89534	hsa04919	Thyroid hormone signaling pathway
T89534	hsa04961	Endocrine and other factor-regulated calcium reabsorption
T89534	hsa05205	Proteoglycans in cancer
T89697	hsa00380	Tryptophan metabolism
T89697	hsa01100	Metabolic pathways
T89697	hsa05143	African trypanosomiasis
T89747	hsa04012	ErbB signaling pathway
T89747	hsa04014	Ras signaling pathway
T89747	hsa04110	Cell cycle
T89747	hsa04360	Axon guidance
T89747	hsa04722	Neurotrophin signaling pathway
T89747	hsa05130	Pathogenic Escherichia coli infection
T89747	hsa05131	Shigellosis
T89747	hsa05200	Pathways in cancer
T89747	hsa05206	MicroRNAs in cancer
T89747	hsa05220	Chronic myeloid leukemia
T89747	hsa05416	Viral myocarditis
T89873	hsa04978	Mineral absorption
T89918	hsa00230	Purine metabolism
T89918	hsa00670	One carbon pool by folate
T89918	hsa01100	Metabolic pathways
T89918	hsa01130	Biosynthesis of antibiotics
T89988	hsa04060	Cytokine-cytokine receptor interaction
T89988	hsa04062	Chemokine signaling pathway
T90163	hsa03320	PPAR signaling pathway
T90163	hsa04975	Fat digestion and absorption
T90163	hsa04977	Vitamin digestion and absorption
T90163	hsa05143	African trypanosomiasis
T90167	hsa03320	PPAR signaling pathway
T90358	sce00562	Inositol phosphate metabolism
T90358	sce01100	Metabolic pathways
T90358	sce04070	Phosphatidylinositol signaling system
T90391	hsa00140	Steroid hormone biosynthesis
T90391	hsa00591	Linoleic acid metabolism
T90391	hsa00830	Retinol metabolism
T90391	hsa00980	Metabolism of xenobiotics by cytochrome P450
T90391	hsa00982	Drug metabolism - cytochrome P450
T90391	hsa00983	Drug metabolism - other enzymes
T90391	hsa01100	Metabolic pathways
T90391	hsa04976	Bile secretion
T90391	hsa05204	Chemical carcinogenesis
T90648	hsa04010	MAPK signaling pathway
T90648	hsa04012	ErbB signaling pathway
T90648	hsa04015	Rap1 signaling pathway
T90648	hsa04024	cAMP signaling pathway
T90648	hsa04062	Chemokine signaling pathway
T90648	hsa04068	FoxO signaling pathway
T90648	hsa04150	mTOR signaling pathway
T90648	hsa04270	Vascular smooth muscle contraction
T90648	hsa04510	Focal adhesion
T90648	hsa04650	Natural killer cell mediated cytotoxicity
T90648	hsa04720	Long-term potentiation
T90648	hsa04722	Neurotrophin signaling pathway
T90648	hsa04726	Serotonergic synapse
T90648	hsa04730	Long-term depression
T90648	hsa04810	Regulation of actin cytoskeleton
T90648	hsa04910	Insulin signaling pathway
T90648	hsa04914	Progesterone-mediated oocyte maturation
T90648	hsa05034	Alcoholism
T90648	hsa05160	Hepatitis C
T90648	hsa05200	Pathways in cancer
T90648	hsa05205	Proteoglycans in cancer
T90648	hsa05210	Colorectal cancer
T90648	hsa05211	Renal cell carcinoma
T90648	hsa05212	Pancreatic cancer
T90648	hsa05213	Endometrial cancer
T90648	hsa05214	Glioma
T90648	hsa05215	Prostate cancer
T90648	hsa05216	Thyroid cancer
T90648	hsa05218	Melanoma
T90648	hsa05219	Bladder cancer
T90648	hsa05220	Chronic myeloid leukemia
T90648	hsa05221	Acute myeloid leukemia
T90648	hsa05223	Non-small cell lung cancer
T90782	hsa04080	Neuroactive ligand-receptor interaction
T90935	hsa00100	Steroid biosynthesis
T90935	hsa01100	Metabolic pathways
T90989	hsa04010	MAPK signaling pathway
T90989	hsa04014	Ras signaling pathway
T90989	hsa04015	Rap1 signaling pathway
T90989	hsa04144	Endocytosis
T90989	hsa04151	PI3K-Akt signaling pathway
T90989	hsa04550	Signaling pathways regulating pluripotency of stem cells
T90989	hsa04810	Regulation of actin cytoskeleton
T91149	hsa04010	MAPK signaling pathway
T91149	hsa04012	ErbB signaling pathway
T91149	hsa04014	Ras signaling pathway
T91149	hsa04015	Rap1 signaling pathway
T91149	hsa04022	cGMP-PKG signaling pathway
T91149	hsa04024	cAMP signaling pathway
T91149	hsa04062	Chemokine signaling pathway
T91149	hsa04066	HIF-1 signaling pathway
T91149	hsa04068	FoxO signaling pathway
T91149	hsa04071	Sphingolipid signaling pathway
T91149	hsa04150	mTOR signaling pathway
T91149	hsa04151	PI3K-Akt signaling pathway
T91149	hsa04152	AMPK signaling pathway
T91149	hsa04210	Apoptosis
T91149	hsa04261	Adrenergic signaling in cardiomyocytes
T91149	hsa04370	VEGF signaling pathway
T91149	hsa04380	Osteoclast differentiation
T91149	hsa04510	Focal adhesion
T91149	hsa04530	Tight junction
T91149	hsa04550	Signaling pathways regulating pluripotency of stem cells
T91149	hsa04611	Platelet activation
T91149	hsa04620	Toll-like receptor signaling pathway
T91149	hsa04630	Jak-STAT signaling pathway
T91149	hsa04660	T cell receptor signaling pathway
T91149	hsa04662	B cell receptor signaling pathway
T91149	hsa04664	Fc epsilon RI signaling pathway
T91149	hsa04666	Fc gamma R-mediated phagocytosis
T91149	hsa04668	TNF signaling pathway
T91149	hsa04722	Neurotrophin signaling pathway
T91149	hsa04725	Cholinergic synapse
T91149	hsa04728	Dopaminergic synapse
T91149	hsa04910	Insulin signaling pathway
T91149	hsa04914	Progesterone-mediated oocyte maturation
T91149	hsa04915	Estrogen signaling pathway
T91149	hsa04917	Prolactin signaling pathway
T91149	hsa04919	Thyroid hormone signaling pathway
T91149	hsa04920	Adipocytokine signaling pathway
T91149	hsa04922	Glucagon signaling pathway
